Site,Locality,Catalog,FAI,Base,Weight,L,Br,T,Br1,Br2,Br3,T1,T2,T3,ScarCnt,Mean_Scar_Length,GM,GM_L,GM_Br1,GM_Br2,GM_Br3,GM_T1,GM_T2,GM_T3,Mode,Typology,Contexts,Flaked,SABox,FAC1_1,FAC2_1,cSDI
OGS7,OGS7,334,50,cobble,70,64,40,28,41,38.5,36.7,19.6,25.1,22,6,36.0666666666667,32.7173097320174,1.95615105655735,1.25315927060705,1.17674711996028,1.12173037149461,.599071261070689,.767177992493586,.67242692569159,1,Oldowan,Oldowan,Flaked,10944,-.235819527402102,.616422185948611,.109649122807018
OGS7,OGS7,437,45,flake,54,67,40,22,33.6,38.6,20,10.2,20.8,19.5,5,25.58,25.5919992337813,2.61800570514086,1.31291032377213,1.50828388385727,.781494240340556,.398562062573683,.812754009954178,.761956884332042,1,Oldowan,Oldowan,Flaked,10068,.989986045270593,-.553511053086535,.0993245927691696
OGS7,OGS7,486,70,indet,72.4,70,43,36,34.9,40.8,24.9,19.4,29.2,22.7,8,36.0625,31.6643434836526,2.21068850002019,1.10218612358149,1.28851558286891,.786373480721468,.612676527148453,.922172917151279,.716894699292262,1,Oldowan,Oldowan,Flaked,14156,-.0914830634171604,-.558638423098581,.113026278609777
OGS7,OGS7,335,75,cobble,142,67,60,38.6,50,56.9,26.2,31,39.5,23.5,6,52.8333333333333,39.2578427352974,1.70666535223952,1.27363085988024,1.44939191854371,.667382570577245,.789651133125748,1.00616837930539,.598606504143712,1,Oldowan,Oldowan,Flaked,17844.4,-.840895203854735,.211165789726155,.0672479881643541
OGS7,OGS7,485,70,cobble,84.2,62,51,41,47.3,36.4,21.4,30.6,34.6,24.7,8,39.575,34.6310824664633,1.79029922209451,1.36582505169468,1.0510788981329,.617941989561653,.883599293485354,.999102469104355,.713232109447328,1,Oldowan,Oldowan,Flaked,15590,-1.05333231229817,-.609392886677315,.102629890955741
OGS7,OGS7,2006,35,flake,25.1,42,34,16,29.8,31.3,27.1,13.9,15.2,13.1,5,10.16,22.5209642386418,1.86492903034479,1.32321155010178,1.38981615832838,1.2033232552939,.617202702899824,.674926696696211,.581680245178971,1,Oldowan,Oldowan,Flaked,5288,-.06780038096031,1.32980441589061,.18910741301059
OGS7,OGS7,2016,75,flake,154.4,73,49,46,41.3,41.6,28.3,41,25,14.2,10,12.1,33.919709707804,2.15214106,1.217581175,1.22642559,.834323178,1.20873676,.73703461,.418635658,1,Oldowan,Oldowan,Flaked,18378,-.134298558260917,-.86420269188883,.108825769942322
OGS7,OGS7,2066,95,cobble,34.2,44,33,27,29.8,28.3,19.4,25.2,25.4,19.6,8,34.3875,26.4392805699925,1.66419051696657,1.12711085012736,1.0703770825035,.733756727935261,.953127296080855,.960691798430703,.741321230285109,1,Oldowan,Oldowan,Flaked,7062,-1.35750858279357,-.32596822729273,.226564712546021
OGS7,OGS7,2081,60,indet,49.6,47,38,25,37.5,34.2,23.8,25.4,23.3,18,7,27.9142857142857,28.5026279880948,1.64897075524514,1.3156681557807,1.199889358072,.835010722868817,.89114589751546,.817468480791741,.631520714774736,1,Oldowan,Oldowan,Flaked,7822,-.970301657636559,.373939280565934,.178982357453337
OGS7,OGS7,2092,50,cobble,35.9,41,33.1,26,24.3,31.3,21.3,22,24.7,22,6,31,25.9576395823615,1.57949646653773,.936140588704071,1.20581071713734,.820567676518384,.847534689361711,.95155031032883,.847534689361711,1,Oldowan,Oldowan,Flaked,6567.4,-1.48203900374838,.18353643363819,.182720711392636
OGS7,OGS7,2222,50,cobble,38,48.8,40.5,20.4,34.7,40.4,25.7,17.2,19.7,14,5,24.88,26.1404076694976,1.8668415816997,1.32744678042991,1.54549999796451,.983152226427918,.657985147648256,.753622523759922,.535569306225325,1,Oldowan,Oldowan,Flaked,7596.24,-.0930595558104267,1.02417793554612,.131644076543132
EG10,EG10,1320,35,cobble,342,81.2,66.8,59.6,62.8,65.6,50.9,57.4,59.6,52.4,10,19.66,60.7460586099544,1.3367122387541,1.03381192849455,1.07990545396883,.837914445228864,.944917272222727,.981133613666804,.862607405304371,1,Oldowan,Oldowan,Flaked,28489.92,-1.98140635919291,.421345016260097,.070200267322618
EG10,EG10,83,30,cobble,192,68.8,53.1,47.7,44.3,52.2,36.3,44.6,47.5,43.8,12,20.8166666666667,47.3785424409154,1.4521341614888,.935022432470257,1.10176458182726,.766169622994816,.941354412825586,1.00256355626043,.924469131878042,1,Oldowan,Oldowan,Flaked,18935.82,-1.90824972717355,.0340057814673875,.126743917084129
EG10,EG10,4202,45,cobble,182,66,60.5,41,60,56.3,38.8,32,39.3,37.2,11,27.3727272727273,45.5155830851946,1.45005282864252,1.31822984422047,1.23693900382688,.852455299262572,.703055916917585,.863440547964409,.817302503416692,1,Oldowan,Oldowan,Flaked,18359,-1.3186134174624,.997689314219251,.11983223487118
EG10,EG10,1334,35,flake,210,85.1,50.6,44.4,49.1,47.9,34.6,42.8,44.1,35.6,9,31.4777777777778,46.4325083857326,1.83276766555539,1.0574487941101,1.03160483172859,.745167582000192,.921767991607174,.949765617520476,.766704217318117,1,Oldowan,Oldowan,Flaked,20662.28,-1.13016652528542,-.668684823785386,.0871152651111107
EG10,EG10,184,30,cobble,199.1,71,61.4,46,47.6,58.6,43.5,37.2,46,38.9,9,22.2111111111111,47.8394390031024,1.48413111607341,.99499494542386,1.22493075213946,.90929159928441,.777601091801841,.961549737174319,.813136625566978,1,Oldowan,Oldowan,Flaked,20899.6,-1.50772507047309,.647252022232452,.0861260502593351
EG10,EG10,4182,30,cobble,146.5,84.9,49.3,38.2,36,46.9,34.2,34.5,38.1,32,9,23.9333333333333,41.3360550558668,2.05389701279562,.870910394118284,1.13460270789299,.82736487441237,.834622461030022,.921713500441851,.774142572549586,1,Oldowan,Oldowan,Flaked,18624.02,-.70367056677189,-.784240139023985,.0966493807459399
EG10,EG10,344,65,cobble,195.2,82.1,58.6,37.1,55.4,58.1,54.7,38,38.5,36.5,11,27.6636363636364,49.913949896333,1.64483075714334,1.10991015768259,1.16400325201008,1.09588602211621,.761310216460984,.77132745615126,.731258497390155,1,Oldowan,Oldowan,Flaked,20062.06,-.969121598816373,.864844642461331,.109659725870623
EG10,EG10,1302,35,cobble,518,103.9,71.6,60.1,64.2,70.3,53.8,55.1,60,40,10,33.41,61.5227669760637,1.68880570733146,1.04351613484774,1.14266642180367,.874473022660565,.895603411683962,.975248724156764,.650165816104509,1,Oldowan,Oldowan,Flaked,35973.58,-1.17498642707936,-.0275875979347459,.0555963571042971
EG10,EG10,1335,40,cobble,158,68.2,55.7,33.2,49.9,53.1,33.2,32.2,33,28,9,22.9444444444444,40.4928094420929,1.68424964678062,1.2323175568087,1.31134393319723,.819898655031037,.79520291240962,.814959506506753,.69148079339967,1,Oldowan,Oldowan,Flaked,15824.44,-.879129308510811,.491613303454388,.113748101038647
EG10,EG10,1125,40,cobble,212,85.3,65.8,35,56.6,64.9,54.1,26.2,34.8,24.4,10,21.89,45.0591028906404,1.89306920306481,1.25612798233843,1.44033049564955,1.20064529760617,.581458535994116,.772318971473101,.541511002986887,1,Oldowan,Oldowan,Flaked,21802.48,-.0374733487371765,1.24533069867531,.0917326836213128
EG10,EG10,1184,30,cobble,338,104.7,71.4,50.8,45.7,67.2,38.8,38.7,48.3,41.7,11,25.0181818181818,51.588291755425,2.0295302759078,.885859919856606,1.30262115129899,.752108640928585,.750170216596295,.936258952496151,.808322946565,1,Oldowan,Oldowan,Flaked,32842.92,-.645867136654649,-.55582198484143,.0669855177310665
EG10,EG10,72,40,indet,96,70.1,52.3,29.6,49.3,47.9,41.1,30.3,31.2,17.2,8,30.425,37.8177268137236,1.85362807091201,1.30362145358006,1.26660177741349,1.08679192174727,.801211562747988,.825009925997928,.454813164332191,1,Oldowan,Oldowan,Flaked,14578.54,-.32718218706871,.61261050635087,.109750359089456
EG10,EG10,205,55,cobble,232,70.6,65.1,61.6,50,61.2,33.6,53.5,57.9,38.2,10,36.42,50.681748289879,1.39300640530782,.986548445685424,1.20753529751896,.662960555500605,1.0556068368834,1.14242310010372,.753723012503664,1,Oldowan,Oldowan,Flaked,25910.36,-1.98017244688445,-.130121357163731,.0771892015394614
EG10,EG10,1545,35,cobble,452,84.5,68.4,66.1,65.4,66.5,57.6,51.8,63,42.4,10,32.81,60.3891963684084,1.39925690490236,1.08297516663449,1.10119034527819,.953812990797348,.857769321585115,1.0432329586846,.702112340448048,1,Oldowan,Oldowan,Flaked,31772.98,-1.67973180126547,.600474119393765,.0629465665480544
EG10,EG10,1559,25,cobble,228,80,56.3,34.6,52.1,49.8,44.8,34.4,34.5,33.5,10,21.99,44.9315146322477,1.78048749646609,1.15954248207354,1.10835346655014,.997072998021008,.765609623480417,.767835232851,.745579139145174,1,Oldowan,Oldowan,Flaked,18439.96,-.807767198773969,.389033501689836,.108460105119534
EG10,EG10,303,20,cobble,134,63.5,50.8,34.6,49.4,46.6,41.1,24.7,32.5,33.6,9,22.3888888888889,39.9372619030385,1.58999382967636,1.23694008166948,1.16683011752627,1.02911411653068,.618470040834742,.813776369519397,.841319569718515,1,Oldowan,Oldowan,Flaked,14361.16,-1.04332736888887,1.04988185996868,.125338064613165
EG10,EG10,1171,60,flake,158,86.3,61.5,39.8,57.9,60.1,27,30.4,34,23,11,42.8181818181818,40.9396372588154,2.10798154987114,1.4142773086621,1.46801496115012,.659507553262118,.742556652561792,.830490992996741,.561802730556619,1,Oldowan,Oldowan,Flaked,22379.78,.0581996757669439,-.220885769498137,.0983030217455221
EG10,EG10,1223,50,cobble,166,82,57.7,38.9,50.4,57.1,48.5,26.9,38.3,20.5,7,36.1428571428571,42.2853172187078,1.93920739853695,1.19190308397881,1.35035051776171,1.14697022962246,.636154622202975,.905751748341039,.484801849634237,1,Oldowan,Oldowan,Flaked,20331.46,-.147116149682517,.712302828410684,.0688588030569374
EG10,EG10,1215,30,cobble,206,78,53.2,45.5,48.4,51.2,43.4,31.9,45,40.8,10,24.14,46.7944897853361,1.66686292248971,1.03430981344233,1.09414591835222,.927459626103247,.681704195223354,.961651686051754,.871897528686923,1,Oldowan,Oldowan,Flaked,20238.4,-1.25267279390167,.293507916660724,.0988220412680844
EG10,EG10,1533,80,cobble,196,80.4,56,56.8,48.3,47,36.7,36.5,49.6,25.8,15,35.5533333333333,43.8727117111552,1.83257420989451,1.10091211863066,1.07128094359505,.836510864466774,.831952222153604,1.13054329366627,.588064858398986,1,Oldowan,Oldowan,Flaked,24499.84,-.987639345902231,-.505080746646125,.122449779263865
EG10,EG10,316,30,cobble,272,84.3,64.2,58.9,56.3,53.7,42.9,42,62.4,45.9,8,27.6125,53.8626517211332,1.56509190146174,1.04525117499758,.996980250397338,.796470255904019,.779761089696242,1.15850219040585,.852167476596607,1,Oldowan,Oldowan,Flaked,28317.42,-1.68479475162538,-.171774334948137,.0565023225985983
EG10,EG10,1121,30,cobble,134,79.6,43.9,42.6,42.4,41.3,30.4,33.6,38,25.3,5,32.66,38.9858102758098,2.04176851620783,1.08757518953784,1.05935979546964,.779770890612035,.861852036992249,.974713613265044,.648954063568569,1,Oldowan,Oldowan,Flaked,17511.08,-.644569188358947,-.902709053475359,.0571067004433764
EG10,EG10,4103,20,flake,114,64.1,58.8,36.8,58,56,36.8,32.2,35.6,26.3,4,28.55,42.0115852694945,1.52576960828337,1.38057156443737,1.33296564842229,.875948854677503,.766455247842815,.847385305068454,.626017795598324,1,Oldowan,Oldowan,Flaked,16583.6,-.986271854500124,1.00513730964891,.0482404303046383
EG10,EG10,MAR_2004,35,flake,406,86,84.1,67,57.5,84,42,50,65.4,36.2,5,44.58,57.4485064330278,1.49699279127921,1.00089634300645,1.46217900543551,.731089502717754,.870344646092565,1.13841079708907,.630129523771017,1,Oldowan,Oldowan,Flaked,37258.6,-1.43210284848871,.353987558130389,.0268394410954786
DAN5_S,DAN5,18,5,cobble,530,122.15,74.11,60.34,71.02,72.01,39.63,56.1,59.63,32.84,6,22.3333333333333,59.7530754564458,2.04424624284043,1.18855806931254,1.2051262541706,.663229460530218,.938863808623398,.997940265743551,.549595142160292,2,Pick,Acheulean,Flaked,41789.7298,-.526337651601829,-.965860594764858,.0287151892520731
DAN5_S,DAN5,19,30,flake,502,137.28,84.05,48.05,74.67,83.14,62.28,28.86,44.47,18.19,12,28.9666666666667,53.4056107292196,2.57051643311497,1.39816770149107,1.55676526988038,1.16616960558275,.540392659234397,.832684045604769,.34060091723748,2,Handaxe,Acheulean,Flaked,44346.581,1.34920158643901,.151657342615103,.0541191664809515
DAN5_S,DAN5,20,35,flake,378,133.75,86.17,39.51,70.86,80.91,64.57,35.22,39.66,19.71,5,69.18,54.138732950828,2.47050480700166,1.3088595934515,1.4944937864262,1.1926766010325,.650550873290457,.732562397350923,.364064670998152,2,Handaxe,Acheulean,Flaked,40428.5534,1.09114703055842,.22006939648548,.0247349933623893
DAN5_S,DAN5,25,10,flake,360,122.3,90,35.6,79,90,76.1,34.1,23.5,13.5,7,31.3857142857143,49.3796609286169,2.47672822575263,1.59984897656957,1.82261275811723,1.54112034325246,.69056772279775,.475904442397277,.273391913717584,2,Knife,Acheulean,Flaked,37129.76,1.8359273907643,1.66115614455011,.0377056032681062
DAN5_S,DAN5,30,5,flake,462,130.96,96.84,48.41,96.84,81.1,54.03,22.34,45.79,47.45,3,47.6666666666667,59.6827012479054,2.19427065568008,1.62258071392837,1.35885270445674,.905287442932154,.374312816492769,.76722398689364,.795037741386836,2,Knife,Acheulean,Flaked,47419.9288,.424141670339312,.513954660310329,.0126529080743791
DAN5_S,DAN5,32,0,flake,118,105.4,61.6,24,56.6,57.2,54,24.3,20,17.2,0, ,39.6488158274999,2.65833916600596,1.42753317643204,1.44266603695959,1.36195744747933,.6128808513657,.504428684251605,.43380866845638,2,Large Flake,Acheulean,Unmodified,21001.28,1.61759462094485,.439031262315882,0
DAN5_S,DAN5,36,80,cobble,352,80.11,77.7,64.56,66.18,77.16,36.91,59.45,62.93,50.11,12,47.0333333333333,60.0953039407942,1.33304925254932,1.10125077435669,1.28396055831614,.614191086151485,.98926199056369,1.04717000952352,.833842192550824,1,Core,Acheulean,Flaked,32825.5212,-1.95290804133308,.234538942006064,.0731138428961183
DAN5_S,DAN5,37,50,flake,496,124.52,92.04,46.5,89.46,90.7,73.76,27.75,44.12,33.2,13,37.5846153846154,60.6802748730944,2.05206717109339,1.47428468620314,1.49471966285071,1.21555151413306,.457315001588834,.727089652976553,.547130019918893,2,Handaxe,Acheulean,Flaked,43061.7216,.473952181522239,1.36463219596814,.0603784498945811
DAN5_S,DAN5,41,10,flake,348,126.71,90.31,35.21,72.47,90,56.22,28,35.13,21.41,4,38.35,51.6340842166331,2.45399917365402,1.40353026686692,1.74303469046533,1.08881566997734,.542277459255881,.680364540844968,.414648585809586,2,Knife,Acheulean,Flaked,38168.9086,1.28615377457764,.631386792686358,.0209594675180207
DAN5_S,DAN5,45,30,cobble,684,117.08,82.05,74.13,66.05,82,54.35,74.29,73.05,42.76,4,46.75,69.7075151282935,1.67958934964931,.947530547867587,1.17634375359791,.779686378146909,1.06573874944865,1.04795013658936,.613420230534716,1,Core,Acheulean,Flaked,48735.8418,-1.35889494667005,-.44874953259194,.0164150237372118
DAN5_S,DAN5,2-3,10,flake,208,93.7,69,34.7,68.3,66.3,57.4,15.4,30.5,33.2,3,32.9,45.1045778806059,2.07739445534838,1.51425871184946,1.46991731472356,1.27259809751331,.341428757869425,.676206306169965,.736067192289929,2,Knife,Acheulean,Flaked,24221.98,.518229303654192,1.59602726754532,.024770889910734
DAN5_S,DAN5,2016-6,100,indet,178,100.28,56.54,42.24,52.15,51.5,39.11,32.86,28.9,16.66,20,33.07,40.0972759016241,2.50091802360914,1.300587105417,1.28437652788064,.975377980687608,.819507042838016,.720747216616514,.415489571931873,2,Handaxe,Acheulean,Flaked,24587.816,.788493905596012,-.690167546589952,.162682199996942
DAN5_S,DAN5,2006-1,30,flake,246,104.4,67.12,38.66,60.1,63.53,32.12,27.44,37.67,22.73,5,56.88,43.6273024643299,2.39299691025725,1.37757772324196,1.45619821560003,.736236214151944,.62896393886455,.863450130358148,.521004020786852,2,Handaxe,Acheulean,Flaked,27276.5824,.601332087940171,-.56032155968058,.0366614843947605
DAN5_S,DAN5,2014-3,5,flake,466,126.94,96.87,44.43,74.13,95.55,70.11,26.69,42.21,41.98,3,37.9666666666667,60.5422422952374,2.09671784835736,1.22443433195786,1.57823688680121,1.15803441270155,.440849215161949,.697199152191303,.693400151835842,2,Knife,Acheulean,Flaked,44481.1122,.3764651496092,1.19164868731546,.0134888713506584
DAN5_S,DAN5,2016_30MN,25,flake,272,114.3,69,40,69,65.5,47.8,32.2,39,24,5,47.84,49.6542704604608,2.3019168127949,1.38960857465309,1.31912118318518,.962656374904605,.648484001504776,.785430933499573,.483342112922814,2,Knife,Acheulean,Flaked,30437.4,.523459068037201,-.113426681957811,.0328543173858477
DAN5_MAIN,DAN5,1,25,cobble,286,119.85,78.82,36.94,69.84,75.47,33.21,27.63,31.65,22.76,9,25.8555555555556,45.7195307740933,2.62141797981689,1.52757473266927,1.65071685387385,.726385407673917,.604336910991579,.69226432257993,.497817882525094,2,Handaxe,Acheulean,Flaked,33570.8936,1.31679601170555,-.455948586810455,.053617875694557
DAN5_MAIN,DAN5,6,70,cobble,382,99.75,79.38,62.73,79.06,56.33,26.68,57.26,57.6,32.3,10,48.21,53.5492128738506,1.8627724787475,1.47639891899526,1.05192956118142,.49823328053116,1.06929676323891,1.07564606291585,.603183469308713,1,Core,Acheulean,Flaked,38309.9598,-.984136660812656,-1.16813214116119,.052205745201539
DAN5_MAIN,DAN5,8,25,flake,316,109.84,76.22,48.32,73.47,66.26,55.71,42.48,46.27,22.61,5,46.56,53.9127380960025,2.03736637906255,1.36275771913443,1.22902309064716,1.03333649833917,.787939947037299,.858238732330882,.419381407780446,2,Knife,Acheulean,Flaked,34724.848,-.0280775423746925,.141954207195534,.0287978222395675
DAN5_MAIN,DAN5,9,75,cobble,394,106.44,88.91,58.07,81.24,87.12,35.29,56.58,29.12,26.02,10,46.51,52.7716707962419,2.01699128327732,1.53946234360625,1.65088576286283,.668730011150474,1.07216616692813,.551811219175455,.493067579771475,2,Pick,Acheulean,Flaked,41615.1098,.152217669663364,.194480752881858,.0480594670928875
DAN5_MAIN,DAN5,10,25,flake,202,106.23,68.8,32.01,54.7,62.67,44.36,26.84,32.5,17.62,7,35.4428571428571,42.4473980377686,2.50262689612869,1.28865378158938,1.47641558486666,1.0450581672999,.632312020070546,.765653526538478,.415102004234092,2,Handaxe,Acheulean,Flaked,25822.6686,1.01052229002212,-.151782243212577,.0542159302621419
DAN5_MAIN,DAN5,17,5,flake,274,120.2,83.92,29.49,78.04,72.94,53.49,25.95,29.44,17.43,6,21.8166666666667,46.7401796355811,2.57166320149308,1.66965554279966,1.56054171311901,1.14441151953298,.555196839257449,.62986493054872,.372912559085061,2,Handaxe,Acheulean,Flaked,32213.3656,1.57983657136281,.460102158026396,.0372516183158459
DAN5_MAIN,DAN5,1-1,95,indet,214,107.6,61.68,47.69,58.24,57.63,35.7,37.7,46.11,18.14,16,38.375,45.5455885352023,2.36246809977734,1.27871879303933,1.26532561886773,.783830029387092,.827742075851355,1.01239223123358,.398282261430864,2,Handaxe,Acheulean,Flaked,29419.4624,.288671444849829,-1.10195808386061,.108771532140574
DAN5_MAIN,DAN5,2012-1,95,cobble,222,87.72,73.39,54.3,62.81,67.83,38.88,41.85,50.5,30.87,15,35.9,51.4009658816691,1.7065827167906,1.22196147334266,1.31962500775087,.756406019480377,.81418703485735,.982471810281868,.60057237194854,1,Core,Acheulean,Flaked,30372.0876,-.917148284664023,.157814059861197,.0987749027827774
DAN5_MAIN,DAN5,2012-2,15,flake,574,133.55,100.81,57.63,95.54,86.65,63.27,50.86,41.59,20.67,11,29.1,60.7635362497303,2.19786418372899,1.57232455345165,1.42601970438126,1.04124947139298,.837015143275599,.684456543626271,.340171117017433,2,Handaxe,Acheulean,Flaked,53938.6846,.618816702598861,.364380950667068,.0407870532311795
DAN5_MAIN,DAN5,2012-3,90,cobble,154,74,59.28,48.32,42.6,55.23,32.5,39.48,43.9,30.51,8,55.2125,43.5939506121302,1.69748322785431,.977199804143156,1.26691890100532,.745516282503581,.905630241022812,1.0070204554433,.699867747051824,1,Core,Acheulean,Flaked,21653.6192,-1.22356997150564,-.184937642754714,.0738906501135847
DAN5_MAIN,DAN5,2012-4,15,flake,926,170.39,97.03,46.06,94.02,95.02,64.94,45.76,40.36,29.76,8,40.975,65.9621096601075,2.58314964269629,1.42536375025709,1.44052396883034,.984504594146939,.693731601911979,.611866421616422,.451168104739959,2,Handaxe,Acheulean,Flaked,57700.6138,1.20318942392296,-.294675003737903,.0277293410698518
DAN5_MAIN,DAN5,50,80,cobble,732,174.08,90.27,58.2,80.53,58.46,34.99,57.57,55.88,27.54,31,37.4645161290323,59.1741830027426,2.94182346365359,1.36089753864903,.987930834588633,.591305164253443,.972890491742518,.944330739596524,.465405665148323,2,Pick,Acheulean,Flaked,62198.7432,.957101347255066,-2.94091124026277,.0996804707140771
DAN5_MAIN,DAN5,51,60,cobble,1216,165,97.5,76.5,84.6,90.6,69.5,70,75.2,37.2,12,58.575,77.7736182941866,2.12154202953334,1.08777245877891,1.16491944167103,.893619218500407,.900048133741418,.966908852247923,.478311293931153,2,Handaxe,Acheulean,Flaked,72337.5,-.295502685583041,-.744323050440852,.033177812337999
DAN5_MAIN,DAN5,53,80,cobble,1320,206.06,107,66.6,103.99,91.73,60.88,65.16,59.52,41.22,13,74.5461538461538,78.956709761457,2.60978453411427,1.31705082841184,1.16177586777784,.771055432577293,.825262351950335,.753830803991467,.522058228167477,2,Pick,Acheulean,Flaked,85796.432,.714851264525222,-1.4495140620434,.0303042905094235
DAN5_MAIN,DAN5,54,5,flake,446,125.7,114.4,37.7,91.5,108.4,89.3,20.8,35.8,37.7,3,32.0666666666667,60.9521824656457,2.06227234063108,1.50117676346654,1.77844329136364,1.46508289592964,.341251111257967,.587345662645924,.618517639155066,2,Knife,Acheulean,Flaked,46863.7,.909164081015259,2.46296401765788,.0128030863973609
DAN5_MAIN,DAN5,55,35,cobble,770,151.97,94.38,49.85,85.27,92.46,54.19,46.47,49,38,9,58.1555555555556,66.277863800322,2.29292242215057,1.28655323377495,1.39503590940345,.817618385578334,.701139073220616,.739311697607278,.573343765491358,2,Handaxe,Acheulean,Flaked,53246.9522,.382223608155449,-.326993341870109,.0338047517393869
DAN5_MAIN,DAN5,49,65,indet,344,120.1,73.25,43.22,69.13,69.05,48.36,42.04,36.8,18.07,17,35.3882352941176,49.94309585138,2.4047367899938,1.38417530634697,1.38257348333948,.968302008027477,.841757990435796,.736838583445226,.361811771816718,2,Handaxe,Acheulean,Flaked,34307.824,.752015116803818,-.380286058143527,.0991027586010701
DAN5_MAIN,DAN5,35,75,indet,582,144.39,87.51,54.44,79.11,78.89,59.74,42.83,48.2,23.94,15,45.4933333333333,59.5657232168015,2.42404510853437,1.32811280930919,1.32441941001646,1.00292578976275,.719037689580492,.809190208680357,.401908995763646,2,Handaxe,Acheulean,Flaked,50520.4098,.720818628668958,-.401162675123214,.0593819411179836
DAN5_A,DAN5,1-5,75,cobble,608,129.3,92.2,56.2,77,89.2,58,47.1,54.7,35.7,18,43.3444444444444,64.6835844250228,1.99896157810915,1.19041022052904,1.37902067105442,.89667263364525,.728160018011918,.845655052765434,.551917465881645,2,Handaxe,Acheulean,Flaked,48739.52,-.195614396165647,.148818116307903,.0738620322891978
DAN5_A,DAN5,14,80,cobble,64,47.8,38.2,35.6,35.7,37.7,25.7,26.9,38,32.3,10,28.87,34.1879226085876,1.39815456315539,1.04422840804702,1.10272859897402,.751727453411997,.786827567968199,1.11150362761307,.944778083471109,1,Core,Acheulean,Flaked,9775.12,-1.94553473292986,.243191087408316,.204601068835984
DAN5_A,DAN5,13,65,cobble,344,85.6,71,53,66.1,70.3,53.2,53,52,39.6,9,42.9888888888889,58.3736237308656,1.46641572903993,1.13236074403668,1.20431104849892,.91137052318837,.907944318213978,.890813293342016,.678388584929689,1,Core,Acheulean,Flaked,28754.8,-1.41460449983022,.65837416470446,.0625982444670107
DAN5_A,DAN5,1,95,cobble,130,64.1,52.6,50.4,38.2,54.5,20,35.3,48.7,41,15,34.6333333333333,40.7975074620603,1.57117441695696,.936331711821467,1.33586592393377,.490226027131658,.865248937887377,1.19370037606559,1.0049633556199,1,Core,Acheulean,Flaked,18506.68,-1.79195672053778,-.454653777755948,.162103629608336
DAN5_A,DAN5,1-1,55,cobble,584,156,84.6,62,83,68.7,39.6,59.5,47.3,22,15,43.24,57.8981993536331,2.69438431145633,1.4335506272492,1.18656539869904,.683959094446607,1.02766581110033,.816951140589003,.37997727469256,2,Pick,Acheulean,Flaked,56229.6,.858641922356959,-1.94268345394245,.0533526825728798
DAN5_A,DAN5,2015_4,20,cobble,354,90.6,78.6,40,74.6,72.2,62.1,40,39.5,34.5,8,32.4875,55.6447982489051,1.62818453568178,1.34064642783511,1.29751571165811,1.1160072810799,.718845269616681,.709859703746473,.620004045044388,1,Core,Acheulean,Flaked,27778.32,-.647909024355847,1.3551300120153,.0575988756699469
DAN5_A,DAN5,2015_5,40,cobble,382,99.1,72.9,55,67.5,70,56.2,56,46.1,31.2,8,47.775,57.662520029724,1.71862069068289,1.17060440586372,1.21396012459941,.974636557178387,.971168099679532,.799479453486186,.541079369821454,1,Core,Acheulean,Flaked,33368.78,-.831188001305731,.351164408194987,.0479490110216795
DAN5_A,DAN5,2015_2,20,flake,388,142.5,87.5,36.1,80,87,59.5,25,35.6,24.4,6,40.3333333333333,53.6629340988716,2.65546419317009,1.49078691546391,1.621230770567,1.10877276837628,.465870911082472,.663400177381441,.454690009216493,2,Handaxe,Acheulean,Flaked,41543.5,1.61842828721531,.282177029795474,.0288853851986472
